show_id,type,title,country,date_added,release_year,rating,duration,Genre,description,Platform
s709,Movie,101 Dalmatians,United States,2019-11-12,1961,G,81,Family,Cruella De Vil dognaps all of the Dalmatian puppies in London.,Disney
s710,Movie,101 Dalmatians II: Patch's London Adventure,United States,2019-11-12,2003,G,77,Action-Adventure,Pongo and Perdita's pup Patch gets the chance to meet his TV hero.,Disney
s710,Movie,101 Dalmatians II: Patch's London Adventure,United States,2019-11-12,2003,G,77,Animation,Pongo and Perdita's pup Patch gets the chance to meet his TV hero.,Disney
s711,Movie,102 Dalmatians,United States,2019-11-12,2000,G,104,Action-Adventure,"Oddball, the spotless Dalmatian puppy, heads out in search of his spots.",Disney
s711,Movie,102 Dalmatians,United States,2019-11-12,2000,G,104,Animals & Nature,"Oddball, the spotless Dalmatian puppy, heads out in search of his spots.",Disney
s711,Movie,102 Dalmatians,United States,2019-11-12,2000,G,104,Family,"Oddball, the spotless Dalmatian puppy, heads out in search of his spots.",Disney
s711,Movie,102 Dalmatians,United Kingdom,2019-11-12,2000,G,104,Action-Adventure,"Oddball, the spotless Dalmatian puppy, heads out in search of his spots.",Disney
s711,Movie,102 Dalmatians,United Kingdom,2019-11-12,2000,G,104,Animals & Nature,"Oddball, the spotless Dalmatian puppy, heads out in search of his spots.",Disney
s711,Movie,102 Dalmatians,United Kingdom,2019-11-12,2000,G,104,Family,"Oddball, the spotless Dalmatian puppy, heads out in search of his spots.",Disney
s712,Movie,12 Dates of Christmas,United States,2019-11-12,2011,TV-PG,88,Comedy,"Setup on a Christmas Eve date, a woman must relive the date over and over.",Disney
s712,Movie,12 Dates of Christmas,United States,2019-11-12,2011,TV-PG,88,Family,"Setup on a Christmas Eve date, a woman must relive the date over and over.",Disney
s712,Movie,12 Dates of Christmas,United States,2019-11-12,2011,TV-PG,88,Fantasy,"Setup on a Christmas Eve date, a woman must relive the date over and over.",Disney
s713,Movie,"20,000 Leagues Under the Sea",United States,2019-11-12,1954,G,127,Action-Adventure,Climb aboard the Nautilus and into an undersea world of adventure! See details for advisory.,Disney
s713,Movie,"20,000 Leagues Under the Sea",United States,2019-11-12,1954,G,127,Family,Climb aboard the Nautilus and into an undersea world of adventure! See details for advisory.,Disney
s713,Movie,"20,000 Leagues Under the Sea",United States,2019-11-12,1954,G,127,Science Fiction,Climb aboard the Nautilus and into an undersea world of adventure! See details for advisory.,Disney
s714,Movie,A Bug's Life,United States,2019-11-12,1998,G,98,Animation,Flik goes in search of warriors to help battle the villainous grasshoppers.,Disney
s714,Movie,A Bug's Life,United States,2019-11-12,1998,G,98,Comedy,Flik goes in search of warriors to help battle the villainous grasshoppers.,Disney
s714,Movie,A Bug's Life,United States,2019-11-12,1998,G,98,Family,Flik goes in search of warriors to help battle the villainous grasshoppers.,Disney
s715,Movie,A Goofy Movie,United States,2019-11-12,1995,G,81,Action-Adventure,Goofy and Max hit the road and get up to their floppy ears in misadventure.,Disney
s715,Movie,A Goofy Movie,United States,2019-11-12,1995,G,81,Animation,Goofy and Max hit the road and get up to their floppy ears in misadventure.,Disney
s715,Movie,A Goofy Movie,United States,2019-11-12,1995,G,81,Comedy,Goofy and Max hit the road and get up to their floppy ears in misadventure.,Disney
s715,Movie,A Goofy Movie,Australia,2019-11-12,1995,G,81,Action-Adventure,Goofy and Max hit the road and get up to their floppy ears in misadventure.,Disney
s715,Movie,A Goofy Movie,Australia,2019-11-12,1995,G,81,Animation,Goofy and Max hit the road and get up to their floppy ears in misadventure.,Disney
s715,Movie,A Goofy Movie,Australia,2019-11-12,1995,G,81,Comedy,Goofy and Max hit the road and get up to their floppy ears in misadventure.,Disney
s715,Movie,A Goofy Movie,France,2019-11-12,1995,G,81,Action-Adventure,Goofy and Max hit the road and get up to their floppy ears in misadventure.,Disney
s715,Movie,A Goofy Movie,France,2019-11-12,1995,G,81,Animation,Goofy and Max hit the road and get up to their floppy ears in misadventure.,Disney
s715,Movie,A Goofy Movie,France,2019-11-12,1995,G,81,Comedy,Goofy and Max hit the road and get up to their floppy ears in misadventure.,Disney
s715,Movie,A Goofy Movie,Canada,2019-11-12,1995,G,81,Action-Adventure,Goofy and Max hit the road and get up to their floppy ears in misadventure.,Disney
s715,Movie,A Goofy Movie,Canada,2019-11-12,1995,G,81,Animation,Goofy and Max hit the road and get up to their floppy ears in misadventure.,Disney
s715,Movie,A Goofy Movie,Canada,2019-11-12,1995,G,81,Comedy,Goofy and Max hit the road and get up to their floppy ears in misadventure.,Disney
s716,Movie,A Kid in King Arthur's Court,United States,2019-11-12,1995,PG,90,Action-Adventure,A mysterious earthquake sends a teenage boy back into medieval times.,Disney
s716,Movie,A Kid in King Arthur's Court,United States,2019-11-12,1995,PG,90,Comedy,A mysterious earthquake sends a teenage boy back into medieval times.,Disney
s716,Movie,A Kid in King Arthur's Court,United States,2019-11-12,1995,PG,90,Coming of Age,A mysterious earthquake sends a teenage boy back into medieval times.,Disney
s716,Movie,A Kid in King Arthur's Court,Hungary,2019-11-12,1995,PG,90,Action-Adventure,A mysterious earthquake sends a teenage boy back into medieval times.,Disney
s716,Movie,A Kid in King Arthur's Court,Hungary,2019-11-12,1995,PG,90,Comedy,A mysterious earthquake sends a teenage boy back into medieval times.,Disney
s716,Movie,A Kid in King Arthur's Court,Hungary,2019-11-12,1995,PG,90,Coming of Age,A mysterious earthquake sends a teenage boy back into medieval times.,Disney
s716,Movie,A Kid in King Arthur's Court,United Kingdom,2019-11-12,1995,PG,90,Action-Adventure,A mysterious earthquake sends a teenage boy back into medieval times.,Disney
s716,Movie,A Kid in King Arthur's Court,United Kingdom,2019-11-12,1995,PG,90,Comedy,A mysterious earthquake sends a teenage boy back into medieval times.,Disney
s716,Movie,A Kid in King Arthur's Court,United Kingdom,2019-11-12,1995,PG,90,Coming of Age,A mysterious earthquake sends a teenage boy back into medieval times.,Disney
s717,Movie,A Knight for a Day,United States,2019-11-12,1946,TV-G,7,Animation,"Goofy jousts for the hand of Penelope, as well as the championship. See details for advisory.",Disney
s717,Movie,A Knight for a Day,United States,2019-11-12,1946,TV-G,7,Comedy,"Goofy jousts for the hand of Penelope, as well as the championship. See details for advisory.",Disney
s717,Movie,A Knight for a Day,United States,2019-11-12,1946,TV-G,7,Family,"Goofy jousts for the hand of Penelope, as well as the championship. See details for advisory.",Disney
s718,Movie,A Ring of Endless Light,United States,2019-11-12,2002,TV-G,88,Coming of Age,Teenager Vicky Austin discovers that she can communicate with dolphins.,Disney
s718,Movie,A Ring of Endless Light,United States,2019-11-12,2002,TV-G,88,Drama,Teenager Vicky Austin discovers that she can communicate with dolphins.,Disney
s718,Movie,A Ring of Endless Light,United States,2019-11-12,2002,TV-G,88,Romance,Teenager Vicky Austin discovers that she can communicate with dolphins.,Disney
s719,Movie,Aladdin (1992),United States,2019-11-12,1992,G,94,Action-Adventure,"Aladdin, Princess Jasmine and Genie join forces to stop evil Jafar.",Disney
s719,Movie,Aladdin (1992),United States,2019-11-12,1992,G,94,Animation,"Aladdin, Princess Jasmine and Genie join forces to stop evil Jafar.",Disney
s719,Movie,Aladdin (1992),United States,2019-11-12,1992,G,94,Family,"Aladdin, Princess Jasmine and Genie join forces to stop evil Jafar.",Disney
s720,Movie,Aladdin and the King of Thieves,United States,2019-11-12,1996,G,86,Action-Adventure,Aladdin and Jasmine plan their wedding…but will the Forty Thieves ruin it?,Disney
s720,Movie,Aladdin and the King of Thieves,United States,2019-11-12,1996,G,86,Animation,Aladdin and Jasmine plan their wedding…but will the Forty Thieves ruin it?,Disney
s720,Movie,Aladdin and the King of Thieves,United States,2019-11-12,1996,G,86,Family,Aladdin and Jasmine plan their wedding…but will the Forty Thieves ruin it?,Disney
s721,Movie,Aladdin: The Return of Jafar,United States,2019-11-12,1994,G,71,Action-Adventure,Aladdin and his friends defend Agrabah from Jafar's malice.,Disney
s721,Movie,Aladdin: The Return of Jafar,United States,2019-11-12,1994,G,71,Animation,Aladdin and his friends defend Agrabah from Jafar's malice.,Disney
s721,Movie,Aladdin: The Return of Jafar,United States,2019-11-12,1994,G,71,Family,Aladdin and his friends defend Agrabah from Jafar's malice.,Disney
s722,Movie,Alice in Wonderland,United States,2019-11-12,1951,G,79,Action-Adventure,Join Alice as she chases the White Rabbit into a topsy-turvy world.,Disney
s722,Movie,Alice in Wonderland,United States,2019-11-12,1951,G,79,Animation,Join Alice as she chases the White Rabbit into a topsy-turvy world.,Disney
s722,Movie,Alice in Wonderland,United States,2019-11-12,1951,G,79,Family,Join Alice as she chases the White Rabbit into a topsy-turvy world.,Disney
s723,Movie,Aliens of the Deep,United States,2019-11-12,2005,G,100,Action-Adventure,James Cameron teams up with NASA scientists to explore undersea life.,Disney
s723,Movie,Aliens of the Deep,United States,2019-11-12,2005,G,100,Animals & Nature,James Cameron teams up with NASA scientists to explore undersea life.,Disney
s723,Movie,Aliens of the Deep,United States,2019-11-12,2005,G,100,Documentary,James Cameron teams up with NASA scientists to explore undersea life.,Disney
s724,Movie,Alley Cats Strike!,United States,2019-11-12,2000,TV-G,87,Coming of Age,Four outcast teens with a love of bowling are thrust into the spotlight.,Disney
s724,Movie,Alley Cats Strike!,United States,2019-11-12,2000,TV-G,87,Drama,Four outcast teens with a love of bowling are thrust into the spotlight.,Disney
s724,Movie,Alley Cats Strike!,United States,2019-11-12,2000,TV-G,87,Sports,Four outcast teens with a love of bowling are thrust into the spotlight.,Disney
s724,Movie,Alley Cats Strike!,Canada,2019-11-12,2000,TV-G,87,Coming of Age,Four outcast teens with a love of bowling are thrust into the spotlight.,Disney
s724,Movie,Alley Cats Strike!,Canada,2019-11-12,2000,TV-G,87,Drama,Four outcast teens with a love of bowling are thrust into the spotlight.,Disney
s724,Movie,Alley Cats Strike!,Canada,2019-11-12,2000,TV-G,87,Sports,Four outcast teens with a love of bowling are thrust into the spotlight.,Disney
s725,Movie,Almost Angels,United States,2019-11-12,1962,TV-PG,90,Coming of Age,A working-class youth tries to fit in when with the famed Vienna Boys' Choir.,Disney
s725,Movie,Almost Angels,United States,2019-11-12,1962,TV-PG,90,Drama,A working-class youth tries to fit in when with the famed Vienna Boys' Choir.,Disney
s725,Movie,Almost Angels,United States,2019-11-12,1962,TV-PG,90,Family,A working-class youth tries to fit in when with the famed Vienna Boys' Choir.,Disney
s726,Movie,America's Heart & Soul,United States,2019-11-12,2004,PG,88,Documentary,Journey across the U.S. to meet ordinary people living extraordinary lives.,Disney
s726,Movie,America's Heart & Soul,United States,2019-11-12,2004,PG,88,Family,Journey across the U.S. to meet ordinary people living extraordinary lives.,Disney
s727,Movie,Amy,United States,2019-11-12,1981,G,100,Drama,A young woman takes a job as a teacher in a backwoods school for the deaf.,Disney
s727,Movie,Amy,United States,2019-11-12,1981,G,100,Family,A young woman takes a job as a teacher in a backwoods school for the deaf.,Disney
s728,Movie,An Extremely Goofy Movie,United States,2019-11-12,2000,G,81,Animation,Goofy shows up to finish college alongside his son Max.,Disney
s728,Movie,An Extremely Goofy Movie,United States,2019-11-12,2000,G,81,Comedy,Goofy shows up to finish college alongside his son Max.,Disney
s728,Movie,An Extremely Goofy Movie,United States,2019-11-12,2000,G,81,Family,Goofy shows up to finish college alongside his son Max.,Disney
s728,Movie,An Extremely Goofy Movie,Australia,2019-11-12,2000,G,81,Animation,Goofy shows up to finish college alongside his son Max.,Disney
s728,Movie,An Extremely Goofy Movie,Australia,2019-11-12,2000,G,81,Comedy,Goofy shows up to finish college alongside his son Max.,Disney
s728,Movie,An Extremely Goofy Movie,Australia,2019-11-12,2000,G,81,Family,Goofy shows up to finish college alongside his son Max.,Disney
s729,TV Show,Andi Mack,United States,2019-11-12,2016,TV-G,1350,Comedy,"Andi's life is shaken by her sister, Bex's, surprise.",Disney
s729,TV Show,Andi Mack,United States,2019-11-12,2016,TV-G,1350,Coming of Age,"Andi's life is shaken by her sister, Bex's, surprise.",Disney
s729,TV Show,Andi Mack,United States,2019-11-12,2016,TV-G,1350,Drama,"Andi's life is shaken by her sister, Bex's, surprise.",Disney
s730,Movie,Annie,United States,2019-11-12,1999,TV-PG,91,Drama,Annie escapes a “hard-knock life” and finds a bighearted billionaire.,Disney
s730,Movie,Annie,United States,2019-11-12,1999,TV-PG,91,Family,Annie escapes a “hard-knock life” and finds a bighearted billionaire.,Disney
s730,Movie,Annie,United States,2019-11-12,1999,TV-PG,91,Musical,Annie escapes a “hard-knock life” and finds a bighearted billionaire.,Disney
s731,Movie,Apollo: Missions To The Moon,United States,2019-11-12,2019,TV-PG,95,Documentary,"With rare archival footage, this film sheds new light on an incredible time in human history.",Disney
s731,Movie,Apollo: Missions To The Moon,United States,2019-11-12,2019,TV-PG,95,Family,"With rare archival footage, this film sheds new light on an incredible time in human history.",Disney
s731,Movie,Apollo: Missions To The Moon,United States,2019-11-12,2019,TV-PG,95,Historical,"With rare archival footage, this film sheds new light on an incredible time in human history.",Disney
s732,Movie,Atlantis Rising,Canada,2019-11-12,2017,TV-PG,94,Documentary,Filmmakers go in search of Atlantis using Plato's writings as a guide to lead the way.,Disney
s732,Movie,Atlantis Rising,Canada,2019-11-12,2017,TV-PG,94,Historical,Filmmakers go in search of Atlantis using Plato's writings as a guide to lead the way.,Disney
s733,Movie,Atlantis: Milo's Return,United States,2019-11-12,2003,G,83,Action-Adventure,Explorers emerge from below the sea to solve threatening mysteries above.,Disney
s733,Movie,Atlantis: Milo's Return,United States,2019-11-12,2003,G,83,Animation,Explorers emerge from below the sea to solve threatening mysteries above.,Disney
s733,Movie,Atlantis: Milo's Return,United States,2019-11-12,2003,G,83,Family,Explorers emerge from below the sea to solve threatening mysteries above.,Disney
s734,Movie,Atlantis: The Lost Empire,United States,2019-11-12,2001,PG,98,Action-Adventure,Brave explorers venture under the sea seeking legendary Atlantis.,Disney
